	review_id	sentence_id	text	target	category	entity	attribute	polarity
70	1062641	1062641:3	service is top notch.	Service	service#general	service	general	positive
71	1062641	1062641:4	i have been going back again and again.	NULL	restaurant#general	restaurant	general	positive
72	1064477	1064477:0	i tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.	sea urchin	food#quality	food	quality	positive
73	1064477	1064477:1	it melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.	NULL	food#quality	food	quality	positive
74	1064477	1064477:2	the sushi seemed pretty fresh and was adequately proportioned.	sushi	food#quality	food	quality	positive
75	1064477	1064477:2	the sushi seemed pretty fresh and was adequately proportioned.	sushi	food#style_options	food	style_options	positive
76	1064477	1064477:3	the rice to fish ration was also good--they didn't try to overpack the rice.	rice to fish ration	food#style_options	food	style_options	positive
77	1064477	1064477:4	we took advanatage of the half price sushi deal on saturday so it was well worth it.	half price sushi deal	food#quality	food	quality	positive
78	1064477	1064477:4	we took advanatage of the half price sushi deal on saturday so it was well worth it.	half price sushi deal	food#prices	food	prices	positive
79	1074868	1074868:0	i went to this restaurant with a woman that i met recently.					
80	1074868	1074868:1	she lives nearby but had never gone to this establishment thinking that it might be too touristy.					
81	1074868	1074868:2	surprisingly nothing could be further from the truth.	NULL	restaurant#miscellaneous	restaurant	miscellaneous	positive
82	1074868	1074868:3	in the evening, this place attracted a well dressed, with it, ny crowd.	crowd	restaurant#miscellaneous	restaurant	miscellaneous	positive
83	1074868	1074868:4	the food was well prepared and the service impecable.	food	food#quality	food	quality	positive
84	1074868	1074868:4	the food was well prepared and the service impecable.	service	service#general	service	general	positive
85	1074868	1074868:5	i'm going back.	NULL	restaurant#general	restaurant	general	positive
86	1084394	1084394:0	having hunted around for a quiet, romantic, yet not hideously expensive restaurant i stumbled across reviews for la lanterna and gave it a shot.					
87	1084394	1084394:1	quite simply it's like stepping out of manhattan and into a haven of tranquility.	NULL	ambience#general	ambience	general	positive
88	1084394	1084394:2	the service was attentive, yet unimposing, the food was far better than many notorious restaurants in midtown and the wine list is extensive and well priced.					
89	1084394	1084394:3	the prix fixe menu is worth every penny and you get more than enough (both in quantity and quality).	Prix Fixe menu	food#quality	food	quality	positive
90	1084394	1084394:3	the prix fixe menu is worth every penny and you get more than enough (both in quantity and quality).	Prix Fixe menu	food#style_options	food	style_options	positive
91	1084394	1084394:3	the prix fixe menu is worth every penny and you get more than enough (both in quantity and quality).	Prix Fixe menu	food#prices	food	prices	positive
92	1084394	1084394:4	i will be going back and heartily recommend it!	NULL	restaurant#general	restaurant	general	positive
93	1086415	1086415:0	i've had the lunch buffet at chennai a couple of times, when i have been in the neighborhood.					
94	1086415	1086415:1	it is terrific, as is the value.	NULL	food#quality	food	quality	positive
95	1086415	1086415:1	it is terrific, as is the value.	NULL	food#prices	food	prices	positive
96	1086415	1086415:2	$6 and there is much tasty food, all of it fresh and continually refilled.	food	food#style_options	food	style_options	positive
97	1086415	1086415:2	$6 and there is much tasty food, all of it fresh and continually refilled.	food	food#quality	food	quality	positive
98	1086415	1086415:2	$6 and there is much tasty food, all of it fresh and continually refilled.	food	food#prices	food	prices	positive
99	1086415	1086415:3	i am not a vegetarian but, almost all the dishes were great.	dishes	food#quality	food	quality	positive
100	1086415	1086415:4	frankly, when you compare what you can have here for lunch, versus mcds or so many other sandwich shops in the city, there is no comparison.					
101	1086415	1086415:5	go hungry and enjoy.	NULL	restaurant#general	restaurant	general	positive
102	1086478	1086478:0	the food here is rather good, but only if you like to wait for it.	food	food#quality	food	quality	positive
103	1086478	1086478:0	the food here is rather good, but only if you like to wait for it.	NULL	service#general	service	general	negative
104	1086478	1086478:1	i like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.	somosas	food#quality	food	quality	positive
105	1086478	1086478:1	i like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.	chai	food#quality	food	quality	positive
106	1086478	1086478:1	i like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.	chole	food#quality	food	quality	positive
107	1086478	1086478:1	i like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.	dhosas	food#quality	food	quality	negative
108	1086478	1086478:1	i like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.	dhal	food#quality	food	quality	negative
109	1086478	1086478:2	the service varys from day to day- sometimes they're very nice, and sometimes not.	service	service#general	service	general	negative
110	1086478	1086478:3	the kitchen however, is almost always slow.	kitchen	service#general	service	general	negative
111	1086478	1086478:4	also, specify if you like your food spicy- its rather bland if you don't.	food	food#quality	food	quality	negative
112	1086478	1086478:5	the ambience is pretty and nice for conversation, so a casual lunch here would probably be best.	ambience	ambience#general	ambience	general	positive
113	1086478	1086478:5	the ambience is pretty and nice for conversation, so a casual lunch here would probably be best.	NULL	restaurant#miscellaneous	restaurant	miscellaneous	positive
114	1090587	1090587:0	just went here for my girlfriends 23rd bday.					
115	1090587	1090587:1	if you've ever been along the river in weehawken you have an idea of the top of view the chart house has to offer.	view	location#general	location	general	positive
116	1090587	1090587:2	add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.	service	service#general	service	general	positive
117	1090587	1090587:2	add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.	food	food#quality	food	quality	positive
118	1090587	1090587:2	add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.	food	food#prices	food	prices	positive
119	1090587	1090587:3	the lava cake dessert was incredible and i recommend it.	lava cake dessert	food#quality	food	quality	positive
120	1102681	1102681:0	once you step into cosette, you're miraculously in a small, off-the-beaten path parisian bistro.	Cosette	ambience#general	ambience	general	positive
121	1102681	1102681:1	this tiny restaurant is as cozy as it gets, with that certain parisian flair.	restaurant	ambience#general	ambience	general	positive
122	1102681	1102681:2	the food was average to above-average; the french onion soup filling yet not overly impressive, and the desserts not brilliant in any way.	food	food#quality	food	quality	positive
123	1102681	1102681:2	the food was average to above-average; the french onion soup filling yet not overly impressive, and the desserts not brilliant in any way.	French Onion soup	food#quality	food	quality	negative
124	1102681	1102681:2	the food was average to above-average; the french onion soup filling yet not overly impressive, and the desserts not brilliant in any way.	French Onion soup	food#style_options	food	style_options	positive
125	1102681	1102681:2	the food was average to above-average; the french onion soup filling yet not overly impressive, and the desserts not brilliant in any way.	desserts	food#quality	food	quality	negative
126	1102681	1102681:3	however, go for the ambience, and consider the food just a companion for a trip across the world!	ambience	ambience#general	ambience	general	positive
127	1102681	1102681:3	however, go for the ambience, and consider the food just a companion for a trip across the world!	food	food#quality	food	quality	neutral
128	1118167	1118167:0	i have never eaten in the restaurant, however, upon reading the reviews i got take out last week.					
129	1118167	1118167:1	it was horrible.	NULL	restaurant#general	restaurant	general	negative
130	1118167	1118167:2	the pizza was delivered cold and the cheese wasn't even fully melted!	pizza	food#quality	food	quality	negative
131	1118167	1118167:2	the pizza was delivered cold and the cheese wasn't even fully melted!	cheese	food#quality	food	quality	negative
132	1118167	1118167:3	it looked like shredded cheese partly done - still in strips.	NULL	food#style_options	food	style_options	negative
133	1118167	1118167:4	i have eaten at many pizza places around nyc and this is hands down the worst.					
134	1119578	1119578:0	this has got to be one of the most overrated restaurants in brooklyn.	NULL	restaurant#general	restaurant	general	negative
135	1119578	1119578:1	the pizza is overpriced and soggy.	pizza	food#quality	food	quality	negative
136	1119578	1119578:1	the pizza is overpriced and soggy.	pizza	food#prices	food	prices	negative
137	1119578	1119578:2	yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.	ingredients	food#quality	food	quality	positive
138	1119578	1119578:2	yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.	pizza	food#quality	food	quality	negative
139	1119578	1119578:2	yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.	crust	food#quality	food	quality	negative
140	1119578	1119578:3	a big disappointment, all around.	NULL	restaurant#general	restaurant	general	negative
141	1123262	1123262:0	i think i've had some the best meals of my life at minnow.	meals	food#quality	food	quality	positive
142	1123262	1123262:1	the seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.	seafood	food#quality	food	quality	positive
143	1123262	1123262:1	the seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.	wine list	drinks#style_options	drinks	style_options	positive
144	1123262	1123262:1	the seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.	menu	food#style_options	food	style_options	positive
145	1123262	1123262:2	the combination of super-fresh ingredients in the dishes are unusual but really delicious.	ingredients	food#quality	food	quality	positive
146	1123262	1123262:3	worth the trip from manhattan.	NULL	restaurant#general	restaurant	general	positive
147	1125006	1125006:0	was there friday night.					
148	1125006	1125006:1	best pastrami i ever had and great portion without being ridiculous.	Pastrami	food#quality	food	quality	positive
149	1125006	1125006:1	best pastrami i ever had and great portion without being ridiculous.	portion	food#style_options	food	style_options	positive
150	1125006	1125006:2	and i've been to many nyc delis.					
151	1125006	1125006:3	my wife had the fried shrimp which are huge and loved it.	fried shrimp	food#style_options	food	style_options	positive
152	1125006	1125006:3	my wife had the fried shrimp which are huge and loved it.	fried shrimp	food#quality	food	quality	positive
153	1125006	1125006:4	price no more than a jersey deli but way better.					
154	1125284	1125284:0	as a japanese native, i've lived in the tristate area for over 8 years, but i was just so amazed at this place.	place	restaurant#general	restaurant	general	positive
155	1125284	1125284:1	this place is the most japanese it can ever get.	place	restaurant#miscellaneous	restaurant	miscellaneous	positive
156	1125284	1125284:2	the signs, the specials menus, food, and even all the waitstaff are all totally japanese.	signs	restaurant#miscellaneous	restaurant	miscellaneous	positive
157	1125284	1125284:2	the signs, the specials menus, food, and even all the waitstaff are all totally japanese.	specials menus	food#style_options	food	style_options	positive
158	1125284	1125284:2	the signs, the specials menus, food, and even all the waitstaff are all totally japanese.	food	food#quality	food	quality	positive
159	1125284	1125284:2	the signs, the specials menus, food, and even all the waitstaff are all totally japanese.	waitstaff	service#general	service	general	positive
160	1125284	1125284:3	this place is worth an one-hour drive.	place	restaurant#general	restaurant	general	positive
161	1125284	1125284:4	i am so coming back here again, as much as i can.	NULL	restaurant#general	restaurant	general	positive
162	1126814	1126814:0	leon is an east village gem: casual but hip, with well prepared basic french bistro fare, good specials, a warm and lively atmosphere.	Leon	restaurant#general	restaurant	general	positive
163	1126814	1126814:0	leon is an east village gem: casual but hip, with well prepared basic french bistro fare, good specials, a warm and lively atmosphere.	Leon	ambience#general	ambience	general	positive
164	1126814	1126814:0	leon is an east village gem: casual but hip, with well prepared basic french bistro fare, good specials, a warm and lively atmosphere.	specials	food#quality	food	quality	positive
165	1126814	1126814:0	leon is an east village gem: casual but hip, with well prepared basic french bistro fare, good specials, a warm and lively atmosphere.	atmosphere	ambience#general	ambience	general	positive
166	1126814	1126814:0	leon is an east village gem: casual but hip, with well prepared basic french bistro fare, good specials, a warm and lively atmosphere.	French bistro fare	food#quality	food	quality	positive
167	1126814	1126814:1	my wife and i always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.	staff	service#general	service	general	positive
168	1126814	1126814:2	sit outside in the warm weather; inside for cozy winter.					
169	1126814	1126814:3	decent wine at reasonable prices.	wine	drinks#quality	drinks	quality	neutral
170	1126814	1126814:3	decent wine at reasonable prices.	wine	drinks#prices	drinks	prices	positive
171	1126814	1126814:4	have been dozens of times and never failed to enjoy the experience.	NULL	restaurant#general	restaurant	general	positive
172	1126814	1126814:5	our teenage kids love it, too.	NULL	restaurant#general	restaurant	general	positive
173	1126886	1126886:0	everytime i decide to try another place on the ues, i get angry that i didn't just go to zucchero pomodori.	Zucchero Pomodori	restaurant#general	restaurant	general	positive
174	1126886	1126886:1	this is by far my favorite place in the neighborhood.	place	restaurant#general	restaurant	general	positive
175	1126886	1126886:2	the service is excellent, the decor is great, and the food is delicious and comes in large portions.	service	service#general	service	general	positive
176	1126886	1126886:2	the service is excellent, the decor is great, and the food is delicious and comes in large portions.	decor	ambience#general	ambience	general	positive
177	1126886	1126886:2	the service is excellent, the decor is great, and the food is delicious and comes in large portions.	food	food#quality	food	quality	positive
178	1126886	1126886:2	the service is excellent, the decor is great, and the food is delicious and comes in large portions.	portions	food#style_options	food	style_options	positive
179	1126886	1126886:3	you'll pay at least double at any other italian restaurant in the city, and most still don't compare.					
180	1126886	1126886:4	i'm partial to the gnocchi.	Gnocchi	restaurant#general	restaurant	general	positive
181	1131595	1131595:0	this place is incredibly tiny.	place	restaurant#miscellaneous	restaurant	miscellaneous	negative
182	1131595	1131595:1	they refuse to seat parties of 3 or more on weekends.	NULL	service#general	service	general	negative
183	1131595	1131595:2	the hostess is rude to the point of being offensive.	hostess	service#general	service	general	negative
184	1131595	1131595:3	the food was bland oily.	food	food#quality	food	quality	negative
185	1131595	1131595:4	i just don't understand all the hype...	NULL	restaurant#general	restaurant	general	negative
186	1138996	1138996:0	we went to ino for valentines.					
187	1138996	1138996:1	we have been to this place many times, and always have great food, wine, and service.	food	food#quality	food	quality	positive
188	1138996	1138996:1	we have been to this place many times, and always have great food, wine, and service.	wine	drinks#quality	drinks	quality	positive
189	1138996	1138996:1	we have been to this place many times, and always have great food, wine, and service.	service	service#general	service	general	positive
190	1138996	1138996:2	we were worried we would have trouble getting in, but somehow managed to have a short wait.	wait	service#general	service	general	positive
191	1138996	1138996:3	as always we had a great glass of wine while we waited.	glass of wine	drinks#quality	drinks	quality	positive
192	1138996	1138996:4	when we sat, we got great and fast service.	service	service#general	service	general	positive
193	1138996	1138996:5	the people that work there are always so friendly you forget you are in new york sometimes.	people	service#general	service	general	positive
194	1138996	1138996:6	make sure you try this place as often as you can.	place	restaurant#general	restaurant	general	positive
195	1145510	1145510:0	this is a fun restaurant to go to.	restaurant	restaurant#general	restaurant	general	positive
196	1145510	1145510:1	the pizza is yummy and i like the atmoshpere.	pizza	food#quality	food	quality	positive
197	1145510	1145510:1	the pizza is yummy and i like the atmoshpere.	atmoshpere	ambience#general	ambience	general	positive
198	1145510	1145510:2	but the pizza is way to expensive.	pizza	food#prices	food	prices	negative
199	1145510	1145510:3	a large is $20, and toppings are about $3 each.	NULL	food#prices	food	prices	negative
200	1145510	1145510:3	a large is $20, and toppings are about $3 each.	toppings	food#prices	food	prices	negative
201	1147082	1147082:0	i went there for lunch and it was not as good as i expected from the reviews i read.	lunch	food#quality	food	quality	negative
202	1147082	1147082:1	sauce was watery and the food didn't have much flavor.	Sauce	food#quality	food	quality	negative
203	1147082	1147082:1	sauce was watery and the food didn't have much flavor.	food	food#quality	food	quality	negative
204	1147082	1147082:2	if you like the food and the value you get from some of chinatown restaurants, this is not the place for you.					
205	1147082	1147082:3	i don't think i would go again.	NULL	restaurant#general	restaurant	general	negative
206	1147211	1147211:0	this place is great.	place	restaurant#general	restaurant	general	positive
207	1147211	1147211:1	i had a huge group for my birthday and we were well taken care of.	NULL	service#general	service	general	positive
208	1147211	1147211:2	the waitress was very patient with us and the food is phenomenal!	waitress	service#general	service	general	positive
209	1147211	1147211:2	the waitress was very patient with us and the food is phenomenal!	food	food#quality	food	quality	positive
210	1147211	1147211:3	service was prompt, friendly and great.	Service	service#general	service	general	positive
211	1147211	1147211:4	slightly on the pricey side but worth it!	NULL	restaurant#prices	restaurant	prices	negative
212	1147211	1147211:4	slightly on the pricey side but worth it!	NULL	restaurant#general	restaurant	general	positive
213	1153034	1153034:0	great pizza and fantastic service.	pizza	food#quality	food	quality	positive
214	1153034	1153034:0	great pizza and fantastic service.	service	service#general	service	general	positive
215	1153034	1153034:1	there was a small wait, but shorter than i expected.	wait	service#general	service	general	positive
216	1153034	1153034:2	located at the end of a magnificent block.	block	location#general	location	general	positive
217	1153034	1153034:3	very cozy and warm inside.....	NULL	ambience#general	ambience	general	positive
218	1153034	1153034:4	i will be back!	NULL	restaurant#general	restaurant	general	positive
219	1154550	1154550:0	this is the best sushi in new york city - hands down.	sushi	food#quality	food	quality	positive
220	1154550	1154550:1	the place is small and cramped but the food is fantastic.	place	ambience#general	ambience	general	negative
221	1154550	1154550:1	the place is small and cramped but the food is fantastic.	food	food#quality	food	quality	positive
222	1154550	1154550:2	get the tuna of gari.	tuna of gari	food#quality	food	quality	positive
223	1154550	1154550:3	the one on the east side is much better than the one on the west side.					
224	1162037	1162037:0	planet thailand has always been a hit with me , i go there usually for the sushi, which is great , the thai food is excellent too .	sushi	food#quality	food	quality	positive
225	1162037	1162037:0	planet thailand has always been a hit with me , i go there usually for the sushi, which is great , the thai food is excellent too .	thai food	food#quality	food	quality	positive
226	1162037	1162037:0	planet thailand has always been a hit with me , i go there usually for the sushi, which is great , the thai food is excellent too .	Planet Thailand	restaurant#general	restaurant	general	positive
227	1162037	1162037:1	with the great variety on the menu , i eat here often and never get bored .	menu	food#style_options	food	style_options	positive
228	1162037	1162037:2	the atmosphere isn't the greatest , but i suppose that's how they keep the prices down .	atmosphere	ambience#general	ambience	general	neutral
229	1162037	1162037:2	the atmosphere isn't the greatest , but i suppose that's how they keep the prices down .	NULL	restaurant#prices	restaurant	prices	positive
230	1162037	1162037:3	it's all about the food !!	food	food#quality	food	quality	positive
231	1167434	1167434:0	i went there with my friend last saturday.					
232	1167434	1167434:1	first it took us a long time to find the place.	place	restaurant#miscellaneous	restaurant	miscellaneous	negative
233	1167434	1167434:2	we were tired and cold when we got to the restaurant, then we sat down to begin ordering appetizers.					
234	1167434	1167434:3	but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.	menu	food#style_options	food	style_options	negative
235	1167434	1167434:4	then we ordered a dinosaur rolls and white tuna sashimi.					
236	1167434	1167434:5	those rolls were big, but not good and sashimi wasn't fresh.	rolls	food#style_options	food	style_options	neutral
237	1167434	1167434:5	those rolls were big, but not good and sashimi wasn't fresh.	rolls	food#quality	food	quality	negative
238	1167434	1167434:5	those rolls were big, but not good and sashimi wasn't fresh.	sashimi	food#quality	food	quality	negative
239	1167434	1167434:6	they were dry and disgusting, i didn't even finish my first piece.	NULL	food#quality	food	quality	negative
240	1175958	1175958:0	hurley's is like cheers where everyone knows your name and they are actually glad you came.	NULL	service#general	service	general	positive
241	1175958	1175958:1	try the crunchy tuna, it is to die for.	crunchy tuna	food#quality	food	quality	positive
242	1175958	1175958:2	try everything for that matter, it is all good.	NULL	food#quality	food	quality	positive
243	1175958	1175958:3	i have been going there since it opened and i can't get enough.	NULL	restaurant#general	restaurant	general	positive
244	1189674	1189674:0	first went here to enjoy their garden terrace.	garden terrace	ambience#general	ambience	general	positive
245	1189674	1189674:1	the food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.	food	food#quality	food	quality	positive
246	1189674	1189674:1	the food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.	service	service#general	service	general	positive
247	1189674	1189674:2	the steak tartare is a great bet, they fix it for you at the table.	Steak Tartare	food#style_options	food	style_options	positive
248	1189674	1189674:3	admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.	open kitchen	ambience#general	ambience	general	positive
249	1189674	1189674:3	admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.	restaurant	ambience#general	ambience	general	negative
250	1189674	1189674:4	great wine selection, gigondas is worth the price, and the house champagne is a great value.	wine selection	drinks#style_options	drinks	style_options	positive
251	1189674	1189674:4	great wine selection, gigondas is worth the price, and the house champagne is a great value.	Gigondas	drinks#quality	drinks	quality	positive
252	1189674	1189674:4	great wine selection, gigondas is worth the price, and the house champagne is a great value.	house champagne	drinks#prices	drinks	prices	positive
253	1189674	1189674:5	it may be a bit packed on weekends, but the vibe is good and it is the best french food you will find in the area.	NULL	ambience#general	ambience	general	neutral
254	1189674	1189674:5	it may be a bit packed on weekends, but the vibe is good and it is the best french food you will find in the area.	vibe	ambience#general	ambience	general	positive
255	1189674	1189674:5	it may be a bit packed on weekends, but the vibe is good and it is the best french food you will find in the area.	French food	food#quality	food	quality	positive
